year,country,scale
1958,Japan,7.2
1958,Afghanistan,6.6
1958,UnitedStatesofAmerica,7.3
1958,Japan,6.7
1958,Mongolia,6.6
1958,RussianFederation,6.5
1958,Ecuador,6.6
1958,Vanuatu,7.1
1958,PapuaNewGuinea,6.7
1958,UnitedStatesofAmerica,7.8
1958,Indonesia,6.6
1958,Peru,7.2
1958,RussianFederation,6.6
1958,Indonesia,6.9
1958,Iran,6.5
1958,Chile,6.6
1958,RussianFederation,8.4
1958,RussianFederation,6.6
1958,RussianFederation,7.0
1959,Japan,7.2
1959,Peru,6.9
1959,SouthGeorgiaandtheSouthSandwichIslands,6.5
1959,Indonesia,7.0
1959,Japan,7.5
1959,RussianFederation,8.0
1959,Argentina,6.6
1959,Mexico,7.0
1959,Chile,7.5
1959,RussianFederation,6.6
1959,KyrgyzRepublic,6.5
1959,Philippines,6.7
1959,Peru,7.1
1959,Taiwan,7.2
1959,SolomonIslands,7.1
1959,Taiwan,6.6
1959,UnitedStatesofAmerica,7.3
1959,SolomonIslands,6.7
1959,Mexico,6.7
1959,NewZealand,7.8
1959,NewZealand,6.7
1959,Fiji,6.9
1959,Taiwan,6.6
1959,Indonesia,6.5
1959,Japan,6.5
1959,Greece,6.6
1959,PapuaNewGuinea,7.0
1959,Indonesia,6.5
1959,SouthGeorgiaandtheSouthSandwichIslands,6.9
1959,RussianFederation,6.5
1959,RussianFederation,6.6
1960,Afghanistan,6.6
1960,Peru,7.5
1960,Peru,6.9
1960,Indonesia,6.5
1960,Indonesia,6.6
1960,Vanuatu,7.2
1960,Japan,7.8
1960,Vanuatu,6.5
1960,Vanuatu,6.5
1960,Japan,6.5
1960,Chile,8.2
1960,Chile,6.6
1960,Chile,6.8
1960,Chile,6.8
1960,Chile,7.9
1960,Chile,9.6
1960,NewZealand,6.5
1960,Chile,6.7
1960,Chile,6.8
1960,Chile,7.2
1960,Chile,7.0
1960,Chile,7.1
1960,Canada,6.5
1960,RussianFederation,7.2
1960,Japan,6.6
1960,PapuaNewGuinea,6.6
1960,PapuaNewGuinea,6.5
1960,France,6.5
1960,UnitedStatesofAmerica,6.5
1960,Indonesia,6.6
1960,Korea,6.5
1960,Norway,6.8
1960,RussianFederation,6.9
1960,NewZealand,6.5
1960,UnitedStatesofAmerica,6.7
1960,Peru,7.8
1960,Chile,7.2
1960,Mongolia,6.9
1960,Indonesia,6.5
1960,Chile,6.6
1960,Chile,6.6
1961,UnitedStatesofAmerica,6.5
1961,PapuaNewGuinea,7.1
1961,Vanuatu,6.5
1961,Vanuatu,6.6
1961,Japan,6.9
1961,Vanuatu,6.8
1961,UnitedStatesofAmerica,6.5
1961,RussianFederation,6.7
1961,Japan,7.7
1961,RussianFederation,6.5
1961,Indonesia,7.3
1961,China,6.6
1961,China,6.6
1961,Ethiopia,6.6
1961,Iran,6.6
1961,Vanuatu,6.5
1961,PapuaNewGuinea,6.5
1961,Japan,6.7
1961,Vanuatu,7.3
1961,Japan,7.2
1961,RussianFederation,6.5
1961,Peru,7.2
1961,Japan,6.9
1961,Peru,7.0
1961,Peru,7.3
1961,SouthGeorgiaandtheSouthSandwichIslands,7.2
1961,Guatemala,6.5
1961,SouthGeorgiaandtheSouthSandwichIslands,7.6
1961,Bolivia,6.5
1961,Chile,6.6
1961,Japan,6.8
1961,Indonesia,6.6
1961,Chile,6.6
1961,Colombia,6.7
1961,NewZealand,6.8
1961,UnitedStatesofAmerica,6.6
1962,DominicanRepublic,6.5
1962,Chile,7.5
1962,NorthernMarianaIslands,6.9
1962,Panama,6.6
1962,PapuaNewGuinea,6.5
1962,PapuaNewGuinea,6.6
1962,Japan,7.2
1962,DominicanRepublic,6.5
1962,Japan,6.9
1962,Fiji,7.5
1962,Tonga,6.5
1962,RussianFederation,6.5
1962,Mexico,7.3
1962,Indonesia,6.9
1962,Mexico,6.7
1962,China,6.9
1962,Fiji,7.5
1962,SolomonIslands,6.6
1962,PapuaNewGuinea,6.5
1962,SolomonIslands,6.6
1962,Afghanistan,6.7
1962,Chile,6.8
1962,Panama,7.2
1962,PapuaNewGuinea,6.8
1962,Colombia,6.7
1962,PapuaNewGuinea,6.7
1962,Chile,7.2
1962,Greece,6.6
1962,UnitedStatesofAmerica,6.5
1962,UnitedStatesofAmerica,6.5
1962,Iran,6.9
1962,Fiji,6.4
1962,Panama,6.6
1962,RussianFederation,6.5
1962,Chile,6.6
1962,India,6.5
1962,Japan,6.6
1962,Argentina,7.2
1963,UnitedStatesofAmerica,6.5
1963,SouthGeorgiaandtheSouthSandwichIslands,6.6
1963,Taiwan,7.3
1963,SolomonIslands,6.5
1963,PapuaNewGuinea,6.5
1963,PapuaNewGuinea,7.3
1963,NewZealand,7.4
1963,NewZealand,6.8
1963,Iceland,6.8
1963,Japan,6.5
1963,Peru,6.5
1963,Indonesia,7.2
1963,China,6.9
1963,Vanuatu,7.1
1963,Chile,6.5
1963,NewZealand,6.6
1963,RussianFederation,6.5
1963,UnitedStatesofAmerica,6.5
1963,RussianFederation,6.6
1963,RussianFederation,6.5
1963,NewZealand,6.5
1963,Peru,7.7
1963,SolomonIslands,6.5
1963,Fiji,7.1
1963,Canada,6.5
1963,SolomonIslands,7.5
1963,Peru,6.8
1963,SolomonIslands,7.5
1963,Peru,6.9
1963,RussianFederation,7.1
1963,RussianFederation,8.6
1963,RussianFederation,7.9
1963,Indonesia,7.8
1963,Indonesia,6.5
1963,Brazil,7.7
1963,Brazil,6.8
1963,Indonesia,7.1
1963,SouthGeorgiaandtheSouthSandwichIslands,6.6
1964,Indonesia,5.7
1964,RussianFederation,5.6
1964,Japan,5.6
1964,RussianFederation,5.7
1964,Indonesia,5.5
1964,RussianFederation,5.8
1964,Japan,5.8
1964,UnitedStatesofAmerica,5.6
1964,PapuaNewGuinea,5.7
1964,Japan,6.2
1964,Vanuatu,5.7
1964,Taiwan,6.4
1964,Iran,5.6
1964,Vanuatu,6.9
1964,Myanmar,6.0
1964,Vanuatu,6.2
1964,Peru,6.1
1964,Afghanistan,6.4
1964,Japan,5.6
1964,UnitedStatesofAmerica,7.1
1964,UnitedStatesofAmerica,5.9
1964,Indonesia,5.5
1964,PapuaNewGuinea,6.0
1964,PapuaNewGuinea,5.8
1964,Myanmar,5.8
1964,Indonesia,5.7
1964,PapuaNewGuinea,5.6
1964,Indonesia,5.6
1964,Indonesia,5.5
1964,Portugal,6.7
1964,China,5.9
1964,RussianFederation,5.7
1964,Samoa,5.5
1964,Indonesia,6.8
1964,UnitedStatesofAmerica,9.2
1964,UnitedStatesofAmerica,6.1
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.8
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,6.1
1964,UnitedStatesofAmerica,5.7
1964,UnitedStatesofAmerica,6.2
1964,UnitedStatesofAmerica,5.6
1964,UnitedStatesofAmerica,6.5
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,6.2
1964,UnitedStatesofAmerica,6.2
1964,UnitedStatesofAmerica,6.3
1964,UnitedStatesofAmerica,5.9
1964,Indonesia,6.2
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,6.5
1964,UnitedStatesofAmerica,6.3
1964,UnitedStatesofAmerica,6.5
1964,UnitedStatesofAmerica,6.6
1964,UnitedStatesofAmerica,5.7
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.7
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.8
1964,PapuaNewGuinea,5.5
1964,UnitedStatesofAmerica,6.6
1964,UnitedStatesofAmerica,6.2
1964,UnitedStatesofAmerica,5.7
1964,RussianFederation,5.5
1964,Canada,5.6
1964,Indonesia,5.6
1964,UnitedStatesofAmerica,5.5
1964,Indonesia,5.8
1964,UnitedStatesofAmerica,6.0
1964,UnitedStatesofAmerica,5.9
1964,UnitedStatesofAmerica,5.6
1964,UnitedStatesofAmerica,5.8
1964,UnitedStatesofAmerica,6.5
1964,UnitedStatesofAmerica,6.1
1964,UnitedStatesofAmerica,6.0
1964,UnitedStatesofAmerica,5.8
1964,Indonesia,5.6
1964,RussianFederation,5.5
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.6
1964,UnitedStatesofAmerica,6.2
1964,UnitedStatesofAmerica,5.5
1964,UnitedStatesofAmerica,5.7
1964,UnitedStatesofAmerica,6.6
1964,UnitedStatesofAmerica,5.5
1964,PapuaNewGuinea,5.5
1964,UnitedStatesofAmerica,6.5
1964,UnitedStatesofAmerica,6.0
1964,Indonesia,7.1
1964,PapuaNewGuinea,6.9
1964,Indonesia,5.7
1964,UnitedStatesofAmerica,5.5
1964,RussianFederation,5.9
1964,UnitedStatesofAmerica,5.5
1964,Tanzania,6.3
1964,Japan,6.6
1964,Japan,6.0
1964,UnitedStatesofAmerica,5.5
1964,Tonga,5.5
1964,Ecuador,5.7
1964,Indonesia,6.1
1964,Tonga,5.8
1964,SouthGeorgiaandtheSouthSandwichIslands,7.5
1964,SouthGeorgiaandtheSouthSandwichIslands,5.8
1964,SouthGeorgiaandtheSouthSandwichIslands,5.6
1964,Indonesia,5.7
1964,SouthGeorgiaandtheSouthSandwichIslands,6.1
1964,Japan,5.7
1964,RussianFederation,6.7
1964,SouthGeorgiaandtheSouthSandwichIslands,5.5
1964,Indonesia,5.7
1964,Indonesia,5.7
1964,SouthGeorgiaandtheSouthSandwichIslands,5.5
1964,Turkey,5.5
1964,Japan,7.6
1964,Japan,5.5
1964,Japan,5.6
1964,Japan,5.7
1964,PapuaNewGuinea,5.9
1964,Japan,5.5
1964,RussianFederation,7.2
1964,PapuaNewGuinea,5.9
1964,UnitedStatesofAmerica,5.6
1964,Indonesia,5.6
1964,RussianFederation,5.5
1964,RussianFederation,5.5
1964,Guam,6.0
1964,Mexico,5.8
1964,RussianFederation,5.6
1964,Mexico,5.6
1964,Mexico,7.2
1964,Afghanistan,5.5
1964,Indonesia,5.6
1964,Indonesia,7.0
1964,Tonga,5.7
1964,Vanuatu,7.4
1964,UnitedStatesofAmerica,5.5
1964,Japan,5.7
1964,Myanmar,5.5
1964,Greece,5.7
1964,Indonesia,5.5
1964,RussianFederation,5.7
1964,RussianFederation,6.8
1964,RussianFederation,5.8
1964,RussianFederation,5.9
1964,Chile,6.1
1964,Nicaragua,5.9
1964,PapuaNewGuinea,5.7
1964,Taiwan,5.5
1964,RussianFederation,5.7
1964,NewZealand,5.8
1964,Chile,6.1
1964,Japan,5.6
1964,PapuaNewGuinea,7.0
1964,Chile,6.1
1964,Iran,5.5
1964,Iran,5.5
1964,Iran,5.6
1964,UnitedStatesofAmerica,5.5
1964,India,5.6
1964,UnitedStatesofAmerica,5.5
1964,Indonesia,5.8
1964,PapuaNewGuinea,5.7
1964,PapuaNewGuinea,6.0
1964,Indonesia,5.6
1964,SouthGeorgiaandtheSouthSandwichIslands,5.5
1964,India,6.3
1964,India,5.7
1964,UnitedStatesofAmerica,5.5
1964,India,5.9
1964,RussianFederation,5.5
1964,SolomonIslands,5.9
1964,Turkey,6.0
1964,Indonesia,5.7
1964,Indonesia,5.5
1964,RussianFederation,5.6
1964,RussianFederation,5.6
1964,Indonesia,5.6
1964,Indonesia,7.0
1964,India,6.0
1964,RussianFederation,5.6
1964,Indonesia,5.5
1964,Indonesia,5.8
1964,Peru,5.8
1964,Indonesia,5.6
1964,RussianFederation,5.6
1964,RussianFederation,5.5
1964,Indonesia,5.6
1964,RussianFederation,5.5
1964,Indonesia,5.7
1964,PapuaNewGuinea,7.1
1964,Argentina,5.5
1964,PapuaNewGuinea,5.6
1964,Tonga,5.9
1964,PapuaNewGuinea,6.0
1964,PapuaNewGuinea,5.5
1964,Indonesia,5.6
1964,Indonesia,5.5
1964,Philippines,5.6
1964,Indonesia,5.9
1964,Japan,5.6
1964,Brazil,5.5
1964,India,5.7
1964,UnitedStatesofAmerica,5.5
1964,PapuaNewGuinea,5.7
1964,Panama,5.5
1964,Argentina,6.3
1964,Japan,5.8
1964,PapuaNewGuinea,5.7
1964,UnitedStatesofAmerica,6.0
1964,Iran,5.7
1964,Mexico,5.6
1964,Indonesia,5.6
1964,PapuaNewGuinea,5.6
1964,RussianFederation,5.7
1964,Philippines,5.7
1964,Fiji,6.7
1965,NorthernMarianaIslands,5.7
1965,Indonesia,5.5
1965,Tonga,6.8
1965,Philippines,5.7
1965,Vanuatu,6.8
1965,Nepal,5.9
1965,Peru,5.5
1965,SouthGeorgiaandtheSouthSandwichIslands,5.9
1965,Indonesia,5.7
1965,Indonesia,8.2
1965,Indonesia,5.8
1965,Indonesia,5.5
1965,Fiji,5.5
1965,UnitedStatesofAmerica,8.7
1965,UnitedStatesofAmerica,6.1
1965,UnitedStatesofAmerica,5.5
1965,UnitedStatesofAmerica,5.7
1965,UnitedStatesofAmerica,5.6
1965,UnitedStatesofAmerica,5.7
1965,UnitedStatesofAmerica,5.6
1965,UnitedStatesofAmerica,5.5
1965,UnitedStatesofAmerica,5.6
1965,UnitedStatesofAmerica,7.8
1965,UnitedStatesofAmerica,6.5
1965,UnitedStatesofAmerica,6.2
1965,UnitedStatesofAmerica,6.2
1965,UnitedStatesofAmerica,5.5
1965,UnitedStatesofAmerica,5.5
1965,UnitedStatesofAmerica,6.4
1965,UnitedStatesofAmerica,6.5
1965,UnitedStatesofAmerica,5.6
1965,UnitedStatesofAmerica,5.7
1965,UnitedStatesofAmerica,6.6
1965,UnitedStatesofAmerica,5.8
1965,UnitedStatesofAmerica,6.5
1965,UnitedStatesofAmerica,5.8
1965,UnitedStatesofAmerica,6.2
1965,RussianFederation,5.5
1965,UnitedStatesofAmerica,5.8
1965,UnitedStatesofAmerica,5.8
1965,UnitedStatesofAmerica,6.0
1965,UnitedStatesofAmerica,6.0
1965,Indonesia,5.8
1965,UnitedStatesofAmerica,6.5
1965,Indonesia,5.8
1965,UnitedStatesofAmerica,6.0
1965,Chile,6.5
1965,Guatemala,5.5
1965,PapuaNewGuinea,6.5
1965,UnitedStatesofAmerica,5.7
1965,Indonesia,5.5
1965,Mexico,5.5
1965,PapuaNewGuinea,5.5
1965,UnitedStatesofAmerica,5.5
1965,Mexico,5.6
1965,PapuaNewGuinea,5.9
1965,UnitedStatesofAmerica,5.9
1965,PapuaNewGuinea,5.7
1965,UnitedStatesofAmerica,5.5
1965,Argentina,5.6
1965,UnitedStatesofAmerica,5.6
1965,Philippines,5.5
1965,NewZealand,5.8
1965,Greece,5.6
1965,UnitedStatesofAmerica,5.5
1965,Afghanistan,7.5
1965,Japan,6.5
1965,UnitedStatesofAmerica,5.7
1965,Tonga,6.3
1965,SouthGeorgiaandtheSouthSandwichIslands,5.8
1965,SouthGeorgiaandtheSouthSandwichIslands,5.6
1965,Indonesia,5.7
1965,Indonesia,6.8
1965,Tonga,6.5
1965,Chile,6.0
1965,Tonga,6.5
1965,Philippines,5.5
1965,RussianFederation,5.8
1965,Chile,7.4
1965,Japan,6.1
1965,Tonga,5.7
1965,UnitedStatesofAmerica,7.7
1965,Greece,6.3
1965,Philippines,5.5
1965,Philippines,5.5
1965,Mexico,6.0
1965,Mexico,6.2
1965,UnitedStatesofAmerica,6.0
1965,Japan,5.5
1965,Indonesia,6.0
1965,UnitedStatesofAmerica,5.8
1965,SouthGeorgiaandtheSouthSandwichIslands,6.3
1965,Greece,5.8
1965,Tonga,5.6
1965,Fiji,6.4
1965,SolomonIslands,6.2
1965,NewZealand,6.2
1965,UnitedStatesofAmerica,5.9
1965,SouthGeorgiaandtheSouthSandwichIslands,6.0
1965,SouthGeorgiaandtheSouthSandwichIslands,6.0
1965,Japan,5.6
1965,Micronesia,5.6
1965,Japan,5.9
1965,Indonesia,5.9
1965,Taiwan,5.8
1965,Indonesia,5.8
1965,Greece,5.6
1965,UnitedStatesofAmerica,6.5
1965,Indonesia,5.7
1965,Chile,5.6
1965,KyrgyzRepublic,5.5
1965,SouthGeorgiaandtheSouthSandwichIslands,5.8
1965,UnitedStatesofAmerica,5.8
1965,Indonesia,5.6
1965,Indonesia,5.8
1965,Philippines,5.6
1965,Taiwan,6.1
1965,SolomonIslands,5.5
1965,Indonesia,5.6
1965,Vanuatu,7.6
1965,Indonesia,5.5
1965,Fiji,6.0
1965,UnitedStatesofAmerica,6.0
1965,Philippines,5.7
1965,SouthGeorgiaandtheSouthSandwichIslands,5.8
1965,Indonesia,5.8
1965,RussianFederation,7.1
1965,RussianFederation,5.5
1965,RussianFederation,5.5
1965,RussianFederation,5.6
1965,Chile,5.7
1965,Japan,5.8
1965,NewZealand,5.5
1965,Fiji,6.2
1965,Iran,5.6
1965,Philippines,5.9
1965,UnitedStatesofAmerica,6.4
1965,Philippines,5.7
1965,PapuaNewGuinea,5.8
1965,Indonesia,6.0
1965,UnitedStatesofAmerica,5.6
1965,UnitedStatesofAmerica,6.5
1965,China,5.9
1965,France,5.6
1965,Greece,5.8
1965,PapuaNewGuinea,6.2
1965,Argentina,5.6
1965,PapuaNewGuinea,5.5
1965,Philippines,5.8
1965,SolomonIslands,5.5
1965,SolomonIslands,5.5
1965,Philippines,5.6
1965,Tonga,6.0
1965,Indonesia,5.5
1965,UnitedStatesofAmerica,5.8
1965,Indonesia,5.5
1965,UnitedStatesofAmerica,6.7
1965,NewZealand,5.6
1965,Australia,6.9
1965,PapuaNewGuinea,6.5
1965,Vanuatu,7.2
1965,Vanuatu,6.5
1965,Vanuatu,6.5
1965,Vanuatu,7.6
1965,Vanuatu,6.8
1965,PapuaNewGuinea,6.6
1965,Vanuatu,5.6
1965,Vanuatu,5.8
1965,Vanuatu,7.0
1965,Vanuatu,5.7
1965,Vanuatu,5.5
1965,PapuaNewGuinea,5.5
1965,Vanuatu,5.6
1965,SolomonIslands,5.5
1965,Indonesia,5.5
1965,Vanuatu,5.9
1965,Indonesia,6.7
1965,Bolivia,5.9
1965,Tonga,6.0
1965,Mexico,7.4
1965,Mexico,5.6
1965,Indonesia,5.5
1965,UnitedStatesofAmerica,6.8
1965,PapuaNewGuinea,6.2
1965,PapuaNewGuinea,6.6
1965,BritishIndianOceanTerritory(ChagosArchipelago),7.0
1965,Philippines,5.9
1965,Ecuador,5.9
1965,Japan,6.9
1965,Philippines,5.5
1965,Japan,6.0
1965,PapuaNewGuinea,5.7
1965,Japan,6.8
1965,SouthGeorgiaandtheSouthSandwichIslands,5.6
1965,NewZealand,6.6
1965,RussianFederation,5.9
1965,Chile,6.5
1965,Indonesia,5.5
1965,Philippines,5.8
1965,UnitedStatesofAmerica,5.8
1965,SouthGeorgiaandtheSouthSandwichIslands,5.8
1965,France,5.6
1965,SolomonIslands,5.6
1965,Indonesia,6.8
1965,Nicaragua,5.5
1965,Indonesia,5.5
1965,RussianFederation,5.5
1965,Japan,6.1
1965,Tonga,5.5
1965,Brazil,6.7
1965,PapuaNewGuinea,5.6
1965,Japan,6.8
1965,China,6.8
1965,Philippines,5.5
1965,Japan,5.6
1965,Indonesia,5.5
1965,Fiji,6.4
1965,RussianFederation,5.5
1965,NewZealand,6.1
1965,Indonesia,5.9
1965,Indonesia,6.3
1965,UnitedStatesofAmerica,5.5
1965,UnitedStatesofAmerica,5.8
1965,Indonesia,6.0
1965,UnitedStatesofAmerica,5.8
1965,PapuaNewGuinea,5.5
1965,SolomonIslands,5.7
1965,Chile,6.1
1965,Greece,5.7
1965,Indonesia,5.5
1965,UnitedStatesofAmerica,5.6
1965,PapuaNewGuinea,6.0
1965,NewZealand,6.1
1965,Mexico,6.2
1965,Fiji,6.1
1965,SolomonIslands,5.7
1965,Indonesia,5.6
1965,RussianFederation,6.0
1965,Panama,6.8
1965,UnitedStatesofAmerica,6.4
1965,UnitedStatesofAmerica,5.7
1965,Fiji,6.2
1965,PapuaNewGuinea,5.8
1965,Japan,6.0
1965,UnitedStatesofAmerica,5.6
1965,Peru,5.6
1966,UnitedStatesofAmerica,5.5
1966,UnitedStatesofAmerica,6.0
1966,Vanuatu,6.5
1966,RussianFederation,5.5
1966,Argentina,5.6
1966,Indonesia,5.6
1966,Vanuatu,6.5
1966,Greece,6.2
1966,China,5.6
1966,RussianFederation,5.7
1966,Pakistan,5.8
1966,Pakistan,6.4
1966,SouthGeorgiaandtheSouthSandwichIslands,6.4
1966,Indonesia,5.7
1966,Peru,5.6
1966,NorthernMarianaIslands,6.5
1966,Indonesia,5.9
1966,China,5.9
1966,Vanuatu,6.5
1966,SouthGeorgiaandtheSouthSandwichIslands,5.9
1966,PapuaNewGuinea,6.1
1966,Tonga,5.7
1966,Japan,5.5
1966,Japan,5.6
1966,Chile,5.6
1966,RussianFederation,5.5
1966,NewZealand,5.8
1966,China,6.8
1966,China,6.6
1966,Vanuatu,5.7
1966,Indonesia,5.9
1966,Chile,5.5
1966,Japan,7.4
1966,Fiji,6.7
1966,Congo,7.0
1966,Congo,5.5
1966,Tonga,5.8
1966,China,5.6
1966,China,6.8
1966,Japan,6.0
1966,China,5.5
1966,China,5.6
1966,CostaRica,5.8
1966,Japan,5.9
1966,Canada,5.6
1966,PapuaNewGuinea,5.7
1966,Japan,5.6
1966,Japan,5.5
1966,RussianFederation,6.5
1966,UnitedStatesofAmerica,5.6
1966,CostaRica,5.6
1966,Chile,5.6
1966,Chile,6.0
1966,Chile,5.5
1966,UnitedStatesofAmerica,6.2
1966,UnitedStatesofAmerica,5.6
1966,Indonesia,6.8
1966,Indonesia,5.5
1966,NewZealand,5.5
1966,Indonesia,6.0
1966,Peru,5.7
1966,Indonesia,5.5
1966,Japan,5.9
1966,SouthGeorgiaandtheSouthSandwichIslands,5.5
1966,RussianFederation,5.6
1966,UnitedStatesofAmerica,5.8
1966,Indonesia,5.7
1966,Mexico,5.8
1966,UnitedStatesofAmerica,6.0
1966,NorthernMarianaIslands,6.4
1966,Japan,5.9
1966,NorthernMarianaIslands,5.6
1966,Indonesia,5.7
1966,Japan,5.5
1966,UnitedStatesofAmerica,6.0
1966,Indonesia,5.5
1966,RussianFederation,5.9
1966,Afghanistan,6.1
1966,Philippines,5.7
1966,Peru,6.2
1966,Micronesia,6.9
1966,UnitedStatesofAmerica,5.5
1966,UnitedStatesofAmerica,5.5
1966,Fiji,6.1
1966,SolomonIslands,6.0
1966,SolomonIslands,7.1
1966,SolomonIslands,7.3
1966,SolomonIslands,6.0
1966,Indonesia,7.0
1966,Nepal,6.0
1966,Nepal,6.0
1966,NewZealand,5.5
1966,UnitedStatesofAmerica,5.6
1966,Vanuatu,5.7
1966,Japan,6.1
1966,UnitedStatesofAmerica,5.5
1966,UnitedStatesofAmerica,7.3
1966,Japan,5.8
1966,RussianFederation,5.5
1966,RussianFederation,6.1
1966,Fiji,6.1
1966,UnitedStatesofAmerica,5.6
1966,Chile,5.6
1966,SolomonIslands,5.5
1966,Pakistan,5.5
1966,Pakistan,6.8
1966,SolomonIslands,5.5
1966,SolomonIslands,5.5
1966,Mexico,5.6
1966,Tonga,5.6
1966,Tonga,5.6
1966,India,5.6
1966,Philippines,5.5
1966,Afghanistan,5.5
1966,France,5.8
1966,Indonesia,5.5
1966,Guatemala,5.6
1966,Indonesia,6.0
1966,Indonesia,6.1
1966,Turkey,5.8
1966,Peru,5.5
1966,Japan,5.6
1966,Tonga,5.8
1966,Philippines,5.8
1966,Indonesia,5.6
1966,France,6.5
1966,France,5.6
1966,UnitedStatesofAmerica,5.9
1966,Indonesia,7.2
1966,Tonga,5.5
1966,Colombia,5.7
1966,France,5.9
1966,UnitedStatesofAmerica,6.0
1966,SouthGeorgiaandtheSouthSandwichIslands,5.9
1966,SouthGeorgiaandtheSouthSandwichIslands,5.5
1966,Taiwan,5.5
1966,Iran,5.9
1966,Mexico,5.6
1966,China,5.8
1966,France,6.0
1966,SouthGeorgiaandtheSouthSandwichIslands,5.8
1966,Australia,5.7
1966,SouthGeorgiaandtheSouthSandwichIslands,5.7
1966,Peru,8.2
1966,Peru,5.5
1966,Vanuatu,5.5
1966,Greece,5.7
1966,DominicanRepublic,5.6
1966,Argentina,6.0
1966,UnitedStatesofAmerica,5.5
1966,Chile,5.5
1966,Japan,5.8
1966,Vanuatu,5.6
1966,SouthGeorgiaandtheSouthSandwichIslands,5.6
1966,Vanuatu,5.5
1966,Chile,5.6
1966,Vanuatu,6.0
1966,Indonesia,5.6
1966,Guatemala,5.5
1966,PapuaNewGuinea,5.5
1966,PapuaNewGuinea,5.9
1966,Myanmar,5.5
1966,Nepal,5.7
1966,Argentina,6.3
1966,Vanuatu,5.7
1966,PapuaNewGuinea,6.1
1966,Japan,5.5
1966,Chile,7.7
1966,SolomonIslands,7.3
1966,SolomonIslands,7.2
1967,SolomonIslands,6.6
1967,Tonga,6.6
1967,SolomonIslands,6.0
1967,Vanuatu,6.0
1967,SolomonIslands,6.2
1967,Vanuatu,5.6
1967,Mongolia,7.0
1967,Mongolia,5.6
1967,Japan,5.5
1967,Indonesia,5.5
1967,Iran,5.6
1967,SolomonIslands,6.8
1967,SolomonIslands,5.5
1967,SolomonIslands,6.0
1967,Argentina,6.2
1967,Japan,6.5
1967,RussianFederation,6.6
1967,UnitedStatesofAmerica,6.0
1967,SolomonIslands,5.6
1967,SolomonIslands,5.6
1967,France,6.9
1967,Mongolia,6.8
1967,Mexico,5.8
1967,Japan,5.6
1967,Afghanistan,5.6
1967,UnitedStatesofAmerica,6.4
1967,UnitedStatesofAmerica,6.0
1967,SouthGeorgiaandtheSouthSandwichIslands,5.7
1967,UnitedStatesofAmerica,5.6
1967,Colombia,7.2
1967,Myanmar,5.6
1967,Brazil,7.0
1967,Indonesia,5.9
1967,Indonesia,5.7
1967,India,5.5
1967,Indonesia,5.5
1967,Vanuatu,5.6
1967,Indonesia,5.7
1967,Indonesia,5.7
1967,Ecuador,5.8
1967,Tonga,5.5
1967,Greece,6.9
1967,SolomonIslands,6.5
1967,SolomonIslands,6.0
1967,SolomonIslands,6.2
1967,Mexico,5.5
1967,Sudan,5.6
1967,India,5.7
1967,PapuaNewGuinea,6.2
1967,PapuaNewGuinea,5.6
1967,Indonesia,5.9
1967,RussianFederation,6.8
1967,RussianFederation,5.6
1967,SouthGeorgiaandtheSouthSandwichIslands,5.7
1967,Indonesia,6.7
1967,RussianFederation,5.6
1967,China,5.5
1967,Vanuatu,6.2
1967,RussianFederation,5.8
1967,RussianFederation,5.6
1967,RussianFederation,5.8
1967,PapuaNewGuinea,5.9
1967,SolomonIslands,6.2
1967,Indonesia,6.1
1967,Japan,5.9
1967,Mexico,5.6
1967,Indonesia,6.2
1967,NorthernMarianaIslands,5.6
1967,Argentina,5.5
1967,UnitedStatesofAmerica,6.0
1967,UnitedStatesofAmerica,5.6
1967,Indonesia,5.5
1967,Greece,5.9
1967,SouthGeorgiaandtheSouthSandwichIslands,5.7
1967,SolomonIslands,5.5
1967,China,5.6
1967,Chile,5.9
1967,Japan,5.5
1967,NorthernMarianaIslands,5.5
1967,Indonesia,6.2
1967,SouthGeorgiaandtheSouthSandwichIslands,5.7
1967,UnitedStatesofAmerica,6.0
1967,China,5.5
1967,Guam,5.6
1967,UnitedStatesofAmerica,5.7
1967,Chile,5.6
1967,RussianFederation,5.6
1967,Peru,5.5
1967,Tonga,5.8
1967,SouthGeorgiaandtheSouthSandwichIslands,5.8
1967,UnitedStatesofAmerica,5.9
1967,UnitedStatesofAmerica,5.5
1967,Chile,5.8
1967,Indonesia,5.7
1967,Philippines,5.6
1967,SolomonIslands,5.5
1967,NewZealand,5.6
1967,India,5.7
1967,Japan,5.5
1967,UnitedStatesofAmerica,5.9
1967,Palau,5.7
1967,Turkey,7.4
1967,Indonesia,5.5
1967,Turkey,5.6
1967,Colombia,5.9
1967,Venezuela,5.5
1967,Peru,5.6
1967,Indonesia,5.6
